Public ID,Organization,Availability,System Name (click + for details),Processor (click + for details),Accelerator (click + for details),Benchmark,Model MLC,Scenario,Units,Division/Power,# of Accelerators,# of Nodes,Accelerator (click + for details),Availability,Host Processor Core Count,Processor (click + for details),Avg. Result at System Name,Sum of # of  Processors ,Sum of # of  Processors 
5.1-0089,Supermicro,available,SYS-422GA-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6960P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,72,Intel(R) Xeon(R) 6960P,101859,2,2
5.1-0089,Supermicro,available,SYS-422GA-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6960P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,72,Intel(R) Xeon(R) 6960P,99195.83,2,2
5.1-0089,Supermicro,available,SYS-422GA-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6960P,NVIDIA B200-SXM-180GB,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,72,Intel(R) Xeon(R) 6960P,60140.3,2,2
5.1-0089,Supermicro,available,SYS-422GA-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6960P,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,72,Intel(R) Xeon(R) 6960P,1641.34,2,2
5.1-0089,Supermicro,available,SYS-422GA-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6960P,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Server,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,72,Intel(R) Xeon(R) 6960P,1240.44,2,2
5.1-0089,Supermicro,available,SYS-422GA-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6960P,NVIDIA B200-SXM-180GB,Inference,llama3.1-405b,Interactive,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,72,Intel(R) Xeon(R) 6960P,751.385,2,2
5.1-0089,Supermicro,available,SYS-422GA-NBRT-LCC (8x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) 6960P,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,72,Intel(R) Xeon(R) 6960P,42827.1,2,2
5.1-0090,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,2,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,65320.1,2,2
5.1-0090,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,2,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,57391.79,2,2
5.1-0090,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,2,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,65320.1,2,2
5.1-0090,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,2,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,57391.79,2,2
5.1-0091,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost) and Supermicro AS-8125GS-TNMR2 (1x8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,3,AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),available,64,AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),92158.2,2,2
5.1-0091,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost) and Supermicro AS-8125GS-TNMR2 (1x8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,3,AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),available,64,AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),80594.88,2,2
5.1-0091,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost) and Supermicro AS-8125GS-TNMR2 (1x8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,3,AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),available,64,AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),92158.2,2,2
5.1-0091,Supermicro_MangoBoost,available,Supermicro AS-8126GS-TNMR (2x8x MI325X-256GB MangoBoost-LLMBoost) and Supermicro AS-8125GS-TNMR2 (1x8x MI300X-192GB MangoBoost-LLMBoost),AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,3,AMD Instinct MI325X 256GB HBM3E (x16) AMD Instinct MI300X 192GB HBM3 (x8),available,64,AMD EPYC 9575F (MI325X) AMD EPYC 9654 (MI300X),80594.88,2,2
5.1-0092,TheStage AI,available,Nebius H100 (8x H100-SXM-80GB TheStageAI),Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,8,1,NVIDIA H100-SXM-80GB,available,128,Intel(R) Xeon(R) Platinum 8468,18.1007,2,2
5.1-0092,TheStage AI,available,Nebius H100 (8x H100-SXM-80GB TheStageAI),Intel(R) Xeon(R) Platinum 8468,NVIDIA H100-SXM-80GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,8,1,NVIDIA H100-SXM-80GB,available,128,Intel(R) Xeon(R) Platinum 8468,17.8585,2,2
5.1-0093,University-of-Florida,available,NVIDIA DGX B200 (1x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,1,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,3.99057,2,2
5.1-0093,University-of-Florida,available,NVIDIA DGX B200 (1x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,1,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,3.47838,2,2
5.1-0094,University-of-Florida,available,NVIDIA DGX B200 (1x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Offline,Samples/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,31.935,2,2
5.1-0094,University-of-Florida,available,NVIDIA DGX B200 (1x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,stable-diffusion-xl,Server,Queries/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,28.4643,2,2
5.1-0094,University-of-Florida,available,NVIDIA DGX B200 (1x B200-SXM-180GB TensorRT),Intel(R) Xeon(R) Platinum 8570,NVIDIA B200-SXM-180GB,Inference,whisper,Offline,Tokens/s,Closed ,8,1,NVIDIA B200-SXM-180GB,available,56,Intel(R) Xeon(R) Platinum 8570,41918.3,2,2
5.1-0095,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,33762.5,2,2
5.1-0095,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,30339.4,2,2
5.1-0095,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99,Interactive,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,17709.6,2,2
5.1-0095,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,33762.5,2,2
5.1-0095,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,30339.4,2,2
5.1-0095,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,llama2-70b-99.9,Interactive,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,17709.6,2,2
5.1-0096,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,mixtral-8x7b,Offline,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,70035.6,2,2
5.1-0096,Vultr,available,Supermicro AS -8126GS-TNMR (8x MI325X),AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3e,Inference,mixtral-8x7b,Server,Tokens/s,Closed ,8,1,AMD Instinct MI325X 256GB HBM3e,available,64,AMD EPYC 9575F,56653.7,2,2
5.1-0097,CoreWeave,preview,(8x GB300-288GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB300,Inference,deepseek-r1,Offline,Tokens/s,Closed ,4,2,NVIDIA GB300,preview,144,NVIDIA Grace CPU,48047,2,2
5.1-0097,CoreWeave,preview,(8x GB300-288GB_aarch64 TensorRT),NVIDIA Grace CPU,NVIDIA GB300,Inference,deepseek-r1,Server,Tokens/s,Closed ,4,2,NVIDIA GB300,preview,144,NVIDIA Grace CPU,22545.1,2,2
