,Unnamed: 0,authorid,preferred_name,institution,position,department,start,end,city,country,institution_map
11927,12134,~Anderson_Ye_Zhang1,False,University of Pennsylvania,Assistant Professor,,2019.0,,,,University of Pennsylvania
11928,12135,~Tuo_Zhang3,True,Northwestern Polytechnical University,Associate Professor,,2018.0,,Xi'an,CN,Northwestern Polytechnical University
11929,12136,~Alasdair_Newson1,False,Sorbonne Université - Faculté des Sciences (Paris VI),Associate Professor,,2023.0,,Paris,FR,Sorbonne Université
11930,12137,~Yongho_Shin3,True,"Qualcomm Inc, QualComm",Senior staff engineer,,2021.0,2025.0,Seoul,KR,Qualcomm AI Research
11931,12138,~Hongru_Yang1,True,University of Texas at Austin,PhD student,,2019.0,2025.0,,US,The University of Texas at Austin
11932,12139,~Zexuan_Zhu1,True,Shenzhen University,Full Professor,,2016.0,2025.0,Shenzhen,CN,Shenzhen University
11933,12140,~Zhendong_Mao1,True,University of Science and Technology of China,Full Professor,,2019.0,,Hefei,CN,University of Science and Technology of China
11934,12142,~Daphne_Chen1,True,University of Washington,PhD student,,2023.0,,,US,University of Washington
11935,12143,~Zunpeng_Liu1,True,Massachusetts Institute of Technology,Postdoc,,2022.0,2024.0,,,Massachusetts Institute of Technology
11936,12144,~Dora_Zhao1,True,Stanford University,PhD student,,2023.0,,,,Stanford University
11937,12145,~Jan_Philipp_Albrecht1,True,Max Delbrück Center for Molecular Medicine,PhD student,,2022.0,2025.0,,,Max Delbrück Center for Molecular Medicine
11938,12146,~Lei_Han1,False,Tencent Robotics X,Principal Researcher,,2017.0,,,CN,Tencent
11939,12147,~Will_Xiao1,True,Fujitsu Research of America,Researcher,,2024.0,,Santa Clara,US,Fujitsu Research and Development Center
11940,12148,~Will_Xiao1,True,"Harvard University, Harvard University",Postdoc,,2023.0,2024.0,Boston,US,Harvard University
11941,12149,~Haoxin_Li5,True,"Tsinghua University, Tsinghua University",Undergrad student,,2021.0,2025.0,,,"Tsinghua University, Beijing"
11942,12150,~Wensheng_Zhang5,True,Guangzhou University,Full Professor,,2023.0,2024.0,Guangzhou,CN,Guangzhou University
11943,12151,~Dingkang_Yang1,True,ByteDance Inc.,Principal Researcher,,2025.0,2025.0,Shanghai,CN,ByteDance Inc.
11944,12152,~Dingkang_Yang1,True,Fudan University,PhD student,,2020.0,2025.0,Shanghai,CN,Fudan University
11945,12153,~Changliang_Zou2,False,Nankai University,Full Professor,,2013.0,,,,Nankai University
11946,12154,~Eliad_Tsfadia1,True,Georgetown University,Postdoc,,2022.0,,Washington,US,Georgetown University
11947,12155,~Bowen_Yuan3,True,University of Queensland,PhD student,,2024.0,2027.0,Saint Lucia,AU,University of Queensland
11948,12156,~Zheng_Zhan3,True,Microsoft,Researcher,,2025.0,,,US,Microsoft
11949,12157,~Rotem_Mulayoff1,False,CISPA Helmholtz Center for Information Security,Postdoc,,2024.0,,Saarbrücken,DE,Helmholtz Center CISPA for Information Security
11950,12158,~Rotem_Mulayoff1,False,"Technion - Israel Institute of Technology, Technion",Postdoc,,2023.0,2024.0,,,"Computer Science Department, Technion - Israel Institute of Technology"
11951,12159,~Wanghuaibin1,True,Harbin Institute of Technology,MS student,,2022.0,2025.0,shenzhen,CN,Harbin Institute of Technology
11952,12160,~Chang_Liu7,True,Shanghai Jiao Tong University,PhD student,,2020.0,2025.0,Shanghai,CN,Shanghai Jiao Tong University
11953,12161,~Flavio_Calmon1,True,Harvard University,Associate Professor,,2024.0,,Cambridge,US,Harvard University
11954,12162,~Flavio_Calmon1,True,Harvard University,Assistant Professor,,2017.0,2024.0,Cambridge,US,Harvard University
11955,12163,~Haowen_Dou1,True,Xi'an Jiaotong University,PhD student,,2023.0,2027.0,Xi'an ,CN,Xi'an Jiaotong University
11956,12164,~Jia-Fong_Yeh1,True,Delta Electronics,Researcher,,2025.0,,,TW,Delta Electronics
11957,12165,~Jia-Fong_Yeh1,True,National Taiwan University,PhD,,2019.0,2025.0,,TW,National Taiwan University
11958,12166,~Jia-Fong_Yeh1,True,Sony Group Corporation,Intern,,2023.0,2024.0,,JP,"Sony Group Corporation, Tokyo"
11959,12167,~Shiwen_Ni1,True,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences",Assistant Professor,,2023.0,,,CN,University of Chinese Academy of Sciences
11960,12168,~Zhang-Ren_Chen1,True,Nanchang University,Researcher,,2018.0,,,,Nanchang University
11961,12170,~Sijia_Chen3,True,Nanjing University,MS student,,2022.0,,Nanjing,CN,Nanjing University
11962,12171,~Zheyuan_Zhang5,True,University of Notre Dame,PhD student,,2023.0,2028.0,South Bend,US,University of Notre Dame
11963,12172,~Mingdeng_Cao1,True,The University of Tokyo ,PhD student,,2022.0,2025.0,,JP,The University of Tokyo 
11964,12173,~Zihe_Wang4,True,Pennsylvania State University,PhD student,,2025.0,2030.0,State College,US,Pennsylvania State University
11965,12174,~Hao_Su1,True,"University of California, San Diego",Associate Professor,,2023.0,,,US,"University of California, San Diego"
11966,12175,~Janne_Heirman1,True,Universiteit Antwerpen,PhD student,,2023.0,,Antwerpen,BE,Universiteit Antwerpen
11967,12176,~Xingtai_Lv1,True,"Tsinghua University, Tsinghua University",PhD student,,2024.0,2029.0,,CN,"Tsinghua University, Beijing"
11968,12177,~Xingtai_Lv1,True,"Tsinghua University, Tsinghua University",Undergrad student,,2020.0,2024.0,,CN,"Tsinghua University, Beijing"
11969,12178,~Soheil_Kolouri1,True,Vanderbilt University,Assistant Professor,,2021.0,,Nashville,US,Vanderbilt University
11970,12179,~Dongsheng_Ding1,True,"University of Tennessee, Knoxville",Assistant Professor,,2025.0,,,US,"University of Tennessee, Knoxville"
11971,12180,~Dongsheng_Ding1,True,University of Pennsylvania,Postdoc,,2022.0,2025.0,,US,University of Pennsylvania
11972,12181,~Wenhao_Zhan1,True,Princeton University,PhD student,,2021.0,2026.0,,,Princeton University
11973,12182,~Tao_Li10,True,Nankai University,Full Professor,,2017.0,,,CN,Nankai University
11974,12183,~Debidatta_Dwibedi1,True,Google,Google,,2017.0,,,US,Google
11975,12184,~Gaël_Richard1,False,Telecom Paris,Full Professor,,2001.0,,,,Institut Polytechnique de Paris
11976,12185,~Weiguo_Zheng1,True,Fudan University,Associate Professor,,2018.0,,,CN,Fudan University
11977,12186,~Maria_Sdraka2,False,National Technical University of Athens,Researcher,,2024.0,,Athens,GR,National Technical University of Athens
11978,12187,~Maria_Sdraka2,False,National Observatory of Athens,Researcher,,2021.0,,Athens,GR,National Observatory of Athens
11979,12188,~Maria_Sdraka2,False,Harokopio University,PhD student,,2021.0,,Athens,GR,Harokopio University
11980,12189,~Yukang_Yang1,True,Princeton University,PhD student,,2023.0,,,US,Princeton University
11981,12190,~Daksh_Mittal1,True,Columbia University,PhD student,,2022.0,2027.0,New York City,US,Columbia University
11982,12191,~Zhihao_Xu2,False,Renmin University of China,MS student,,2024.0,2027.0,Beijing,CN,Renmin University of China
11983,12192,~Zhihao_Xu2,False,Shandong University,Undergrad student,,2020.0,2024.0,Weihai,CN,Shandong University
11984,12193,~Ning_Jia2,True,Tongji University,Associate Professor,,2024.0,,Shanghai,CN,Tongji University
11985,12194,~Ning_Jia2,True,Tongji University,Postdoc,,2020.0,2024.0,Shanghai,CN,Tongji University
11986,12195,~Jiafan_He1,True,Voleon Group,Researcher,,2025.0,,Berkeley,US,Voleon Group
11987,12196,~Jiafan_He1,True,"University of California, Los Angeles",PhD student,,2019.0,2025.0,Los Angeles,US,"University of California, Los Angeles"
11988,12197,~Siyi_Gu1,True,Stanford University,MS student,,2023.0,2025.0,Stanford,US,Stanford University
11989,12198,~Manuel_Wiedmer1,True,ETHZ - ETH Zurich,PhD student,,2023.0,,Zürich,,ETH Zurich
11990,12199,~Siqi_Sun2,False,Fudan University,Associate Professor,,2022.0,,Fudan University,CN,Fudan University
11991,12200,~Andre_Cornman2,True,Tatta Bio,Principal Researcher,,2024.0,,New York,US,Tatta Bio
11992,12201,~Guangkai_Xu1,True,Zhejiang University,PhD student,,2023.0,2027.0,Hangzhou,CN,Zhejiang University
11993,12202,~Jing_Qin3,,Hong Kong Polytechnic University,Full Professor,,2023.0,,Hong Kong,HK,Hong Kong Polytechnic University
11994,12203,~Joey_Hejna1,False,Stanford University,PhD student,,2021.0,2026.0,Stanford,US,Stanford University
11995,12204,~Joey_Hejna1,False,Google,Intern,,2024.0,2024.0,,,Google
11996,12205,~Xinliang_Liu1,True,Ocean University of China,Associate Professor,,2025.0,,,CN,Ocean University of China
11997,12206,~Xinliang_Liu1,True,King Abdullah University of Science and Technology,Postdoc,,2022.0,2024.0,,SA,King Abdullah University of Science and Technology
11998,12207,~Rémi_Bardenet1,False,CNRS & Univ. Lille,Researcher,,2015.0,,,,CNRS@CREATE
11999,12208,~Shuyan_Wan1,True,University of Electronic Science and Technology of China,MS student,,2022.0,2024.0,,,University of Electronic Science and Technology of China
12000,12209,~WangHongbo2,False,Dalian University of Technology,MS student,,2022.0,2025.0,,,Dalian University of Technology
12001,12210,~Yizhou_Wang1,False,Peking University,Full Professor,,2007.0,,Beijing,CN,Peking University
12002,12211,~Guanyu_Nie1,True,Huawei Technologies Ltd.,Researcher,,2025.0,,,CN,Huawei Technologies Research & Development (UK) Ltd
12003,12212,~Guanyu_Nie1,True,Iowa State University,PhD student,,2020.0,2024.0,Ames,US,Iowa State University
12004,12213,~Zhihai_Wang1,True,Alibaba Group,Researcher,,2025.0,,,CN,Alibaba Group
12005,12214,~Zhihai_Wang1,True,University of Science and Technology of China,PhD student,,2020.0,2025.0,,CN,University of Science and Technology of China
12006,12215,~Xiaqing_Li1,True,"Institute of computing, Chinese Academy of Sciences",Assistant Professor,,2021.0,,,,Institute of Computing Technology
12007,12216,~Libang_Zhang1,True,Harbin Institute of Technology,MS student,,2012.0,,Harbin,CN,Harbin Institute of Technology
12008,12217,~Hila_Noga1,True,Google,Researcher,,2020.0,,Tel Aviv,IL,Google
12009,12218,~Yujun_Cai1,False,The University of Queensland,Assistant Professor,,2024.0,,,AU,University of Queensland
12010,12219,~Yujun_Cai1,False,Facebook,Researcher,,2022.0,2024.0,,US,Meta
12011,12220,~Jing_Zhu4,True,University of Michigan - Ann Arbor,PhD student,,2021.0,2026.0,Ann Arbor,US,University of Michigan - Ann Arbor
12012,12221,~Fnu_Devvrit1,True,", University of Texas at Austin",PhD student,,2021.0,,,,The University of Texas at Austin
12013,12222,~Josef_Uyeda1,,Virginia Polytechnic Institute and State University,Assistant Professor,,2017.0,,,,Virginia Tech
12014,12223,~Ganesh_Bikshandi1,True,Colfax Research,Researcher,,2023.0,2024.0,,,Colfax Research
12015,12224,~Yuzhuang_Xu1,True,Harbin Institute of Technology,PhD student,,2024.0,2028.0,Harbin,CN,Harbin Institute of Technology
12016,12225,~Yuzhuang_Xu1,True,Tsinghua University,MS student,,2021.0,2024.0,Beijing,CN,"Tsinghua University, Beijing"
12017,12226,~Michał_Junczyk1,True,Adam Mickiewicz University of Poznan,PhD student,,2019.0,2025.0,Poznań,PL,Adam Mickiewicz University of Poznan
12018,12227,~Puria_Azadi_Moghadam2,True,University of British Columbia,PhD student,,2021.0,2025.0,ubc.ca,CA,University of British Columbia
12019,12228,~Michael_Detzel1,True,Fraunhofer HHI,PhD student,,2022.0,,Berlin,DE,Fraunhofer Heinrich Hertz Institut
12020,12229,~Zeyu_Wang15,True,The Hong Kong University of Science and Technology (Guangzhou),Assistant Professor,,2022.0,,,CN,Hong Kong University of Science and Technology(Guangzhou)
12021,12230,~Aman_Shrivastava1,True,"University of Virginia, Charlottesville",PhD student,,2020.0,,,,University of Virginia
12022,12231,~Qihui_Zhang1,True,Peking University,MS student,,2025.0,,,CN,Peking University
12023,12232,~Qihui_Zhang1,True,Huazhong University of Science and Technology,Intern,,2023.0,2024.0,,CN,Huazhong University of Science and Technology
12024,12233,~Jiashi_Li1,,Bytedance,Researcher,,2020.0,,,,ByteDance Inc.
12025,12234,~Sophia_Ananiadou1,True,University of Manchester,Full Professor,,2006.0,,Manchester,GB,University of Manchester
12026,12235,~Zihan_Qiu1,True,Alibaba Group,Researcher,,2024.0,,Beijing,CN,Alibaba Group
12027,12236,~Zihan_Qiu1,True,"Tsinghua University, Tsinghua University",Undergrad student,,2020.0,2024.0,Beijing,CN,"Tsinghua University, Beijing"
12028,12237,~Bavesh_Balaji1,True,University of Waterloo,MS student,,2022.0,,Waterloo,CA,University of Waterloo
12029,12238,~Henry_W._Leung1,True,University of Toronto,PhD student,,2019.0,2024.0,Toronto,CA,University of Toronto
12030,12239,~Yulhwa_Kim1,True,Sungkyunkwan University,Assistant Professor,,2024.0,,,KR,Sungkyunkwan University
12031,12240,~Yulhwa_Kim1,True,Seoul National University,Researcher,,2022.0,2024.0,,KR,Seoul National University
12032,12241,~Emilio_Villa_Cueva1,False,Mohamed bin Zayed University of Artificial Intelligence,PhD student,,2024.0,2028.0,Abu Dhabi,AE,Mohamed bin Zayed University of Artificial Intelligence
12033,12242,~Emilio_Villa_Cueva1,False,CIMAT,MS student,,2022.0,2024.0,Guanajuato,MX,CIMAT
12034,12243,~Frauke_Gräter1,True,Max Planck Institute for Polymer Research,Principal Researcher,,2024.0,,Mainz,DE,Max Planck Institute for Polymer Research
12035,12244,~Frauke_Gräter1,True,Ruprecht-Karls-Universität Heidelberg,Full Professor,,2013.0,,,DE,Heidelberg University
12036,12245,~Jason_E_Weston1,True,New York University,Researcher,,2017.0,,New York,US,New York University
12037,12246,~Jason_E_Weston1,True,Facebook,Researcher,,2014.0,,New York,US,Meta
12038,12247,~Peter_Selednik1,True,Facebook,Researcher,,2019.0,2024.0,,,Meta
12039,12248,~Yiwei_Wei1,True,Tianjin University,PhD student,,2022.0,2026.0,tianjin,CN,Tianjin University of Technology
12040,12249,~Valeria_Bodishtianu1,True,Cornell University,PhD student,,2019.0,2025.0,,,Cornell University
12041,12250,~Jaemin_Yoo1,True,KAIST,Assistant Professor,,2023.0,,Daejeon,KR,Korea Advanced Institute of Science and Technology
12042,12251,~Can_Demircan1,True,Helmholtz Zentrum München,PhD student,,2023.0,,Munich,DE,Helmholtz München
12043,12252,~Devdatt_Dubhashi1,True,Chalmers University,Full Professor,,2008.0,,Goteborg,SE,Chalmers University of Technology
12044,12253,~Giacomo_Turri1,True,Istituto Italiano di Tecnologia,Postdoc,,2023.0,,,,Istituto Italiano di Tecnologia
12045,12254,~Tamaz_Amiranashvili1,True,University of Zurich,Researcher,,2021.0,,Zurich,CH,University of Zurich
12046,12255,~Tamaz_Amiranashvili1,True,Technical University Munich,PhD student,,2020.0,,Munich,DE,Technical University of Munich
12047,12256,~Yigit_Efe_Erginbas1,True,"University of California, Berkeley",PhD student,,2021.0,,Berkeley,US,"University of California, Berkeley"
12048,12257,~Yigit_Efe_Erginbas1,True,Amazon,Intern,,2024.0,2025.0,Seattle,US,Amazon
12049,12258,~Yigit_Efe_Erginbas1,True,Uber,Intern,,2024.0,2024.0,San Francisco,US,Uber
12050,12259,~Minghao_Li12,True,University of North Texas,PhD student,,2024.0,2028.0,Denton,US,University of North Texas
12051,12260,~Benjamin_Samuel_Ruben1,True,Harvard University,PhD student,,2020.0,,Cambridge,US,Harvard University
12052,12261,~Sos_Agaian1,True,CUNY College of Staten Island,Full Professor,,2017.0,,"Staten Island, NY",US,CUNY College of Staten Island
12053,12262,~Rishabh_Agarwal2,True,McGill University,Adjunct Professor,,2024.0,,Montreal ,CA,McGill University
12054,12263,~Rishabh_Agarwal2,True,Facebook,Researcher,,2025.0,2025.0,Montreal,CA,Meta
12055,12264,~Rishabh_Agarwal2,True,Google DeepMind,Research Scientist,,2018.0,2025.0,Montreal,CA,Google
12056,12265,~Chengcheng_Tang1,True,Meta,Research Scientist,,2018.0,,,US,Meta
12057,12266,~Shunli_Wang1,True,Tencent YouTu Lab,Researcher,,2024.0,2025.0,Shanghai,CN,Tencent Robotics X Lab
12058,12267,~Shunli_Wang1,True,Fudan University,PhD student,,2019.0,2024.0,Shanghai,CN,Fudan University
12059,12268,~Ao_Luo4,True,"KDDI Research, Inc.",Researcher,,2023.0,,,JP,"KDDI Research, Inc."
12060,12269,~Ao_Luo4,True,Waseda University,PhD student,,2023.0,2026.0,,JP,Waseda University
12061,12270,~Brenden_M._Lake1,False,Princeton University,Associate Professor,,2025.0,,Princeton,US,Princeton University
12062,12271,~Brenden_M._Lake1,False,Facebook,Research Scientist,,2018.0,,New York,US,Meta
12063,12272,~Brenden_M._Lake1,False,New York University,Assistant Professor,,2017.0,2025.0,New York,US,New York University
12064,12273,~Longchao_Da1,True,Arizona State University,PhD student,,2022.0,2027.0,Tempe,US,Arizona State University (ASU)
12065,12274,~Xun_Wu1,True,Microsoft Research,Researcher,,2024.0,2025.0,,CN,Microsoft
12066,12275,~Xun_Wu1,True,"Tsinghua University, Tsinghua University",MS student,,2021.0,2024.0,,CN,"Tsinghua University, Beijing"
12067,12276,~Yandong_Guo2,,AI^2 Robotics,Chief Scientist,,2023.0,,Shenzhen,CN,AI^2 Robotics
12068,12277,~Rajesh_K._Gupta1,True,"University of California, San Diego",Full Professor,,2002.0,,LA JOLLA,US,"University of California, San Diego"
12069,12278,~Sergei_Vassilvitskii2,False,Google,Scientist,,2012.0,,New York,US,Google
12070,12279,~Yann_Batiste_Pequignot1,False,"Universite Laval, Université Laval",Researcher,,2020.0,,Quebec,CA,Université Laval
12071,12280,~Bilal_Piot1,False,Google,Researcher,,2017.0,,,US,Google
12072,12281,~Bilal_Piot1,False,University Lille,Associate Professor,,2016.0,,,FR,University Lille
12073,12282,~Zian_Su1,True,Purdue University,PhD student,,2021.0,2026.0,West Lafayette,US,Purdue University
12074,12283,~Zhi-Quan_Luo1,,"The Chinese University of Hong Kong, Shenzhen",Full Professor,,2014.0,,Shenzhen,CN,CUHK(Shenzhen)
12075,12284,~David_Held1,False,Carnegie Mellon University,Associate Professor,,2023.0,,,US,Carnegie Mellon University
12076,12285,~Srinivas_Shakkottai1,False,Texas A&M University,Full Professor,,2019.0,,COLLEGE STATION,US,Texas A&M University
12077,12286,~Xiangyu_Wen3,True,"University College London, University of London",PhD student,,2025.0,2029.0,,GB,University College London
